"Alexa","Consonant","Dataset","Dictionary","Digits","Entropy"
0.199826,0.672501,"acc018.38_0c1742882d9060a11879c69413f4c2ad50f1b3363bca30b8ff3be127cc0425f1.csv",0.4875,0.004375,2.38482
0.033646,0.611665,"acc098.00_969c21435f0d9f2aa54f8e1f56d16f575bae36853dc3de949f956d7253aebeb7.csv",0.072708,0.295624,2.42869
0.181215,0.712917,"acc039.12_fe06036b70bf22604eb8777840cece1aa243e02e27f5c8ec283f496e3cd3c7e0.csv",0.392292,0.002708,2.399098
0.044861,0.694583,"acc088.88_9db2bf17a50d5e7f8bcb845fae03b4c52808292de743b3ac7dd5fe45bbab76fa.csv",0.111875,0.19,2.446347
0.129653,0.714376,"acc015.50_3c4f70366611c05464813d1ee758415d656b639602983ff1094a9d51d11527ee.csv",0.223333,0.0,2.390985
0.076146,0.83,"acc070.62_8fdff9f46248e6050e8b9157783e88296fff5f163291916aac256c2dc63d6dce.csv",0.172083,0.032917,2.41395
0.036458,0.630208,"acc096.00_c34b943c38121ee5d72e3b7bba6022a08bf1d4668f5b5469dd03fd4a0eca4132.csv",0.071667,0.262501,2.443439
0.035486,0.725209,"acc094.00_3ca560fbbf6d4665e4d237efad3584c0c44944c18b9d2398f5987f5c807ab628.csv",0.08625,0.168749,2.454319
0.211562,0.687083,"acc007.00_6b9dac6d22b94171eb938229bd23e989a0e852f4cca78042bb423cc10dd2b042.csv",0.459583,0.0,2.390348
0.216701,0.462708,"acc016.12_d944b5401952c68ab9d9ed13b1165b8bfefc05d36f4834eb90b7377111962f62.csv",0.588958,0.002292,2.063472
0.193785,0.686041,"acc027.75_33ca40f8e6aed7004aa1178f251948192363d01b5e1bdf9f2a58e24efccb1c51.csv",0.384792,0.001667,2.405348
0.215278,0.660208,"acc028.88_2fe0e846d30683b3934ad293365660b47fb0ca2a715262d6314335bca312cf7b.csv",0.479375,0.003333,2.38946
0.029063,0.553332,"acc089.62_bae06cda99fb7e240b156467b66d487408d09c44bb9ba8eb74fc40cd01c3d913.csv",0.054375,0.270834,2.52282
0.137882,0.68875,"acc028.25_ae764550c6c851287967c2028995e81813c6297f27f3ed94c3c62f2d7c6ca83d.csv",0.398958,0.00125,2.411654
0.213785,0.636458,"acc038.88_554d3d9eb6f2ff6bbb0117be3fd3c7875441711e77992d9c9fafec8369e1ce03.csv",0.510625,0.006458,2.365969
0.139514,0.69375,"acc027.88_1c5c0e30f646521ea4c1637ea68d422aca90c69b61c61c15324da444d4e26939.csv",0.387292,0.001667,2.388524
0.16066,0.680001,"acc016.75_f1af470a2b244f5536dcf2ba7ed0d074c861ae047ebe1cfc643d76d1dabe866c.csv",0.324792,0.004375,2.380081
0.164132,0.706875,"acc010.50_97b3234c8e0467311ba7797ce97f1c669be4fb827310e9bde2790d595f087957.csv",0.30375,0.005625,2.406819
0.215347,0.672084,"acc060.88_c5b3e95fa9801e8972c163207ec75efca6c76d42a3902df257b9544706f1fe33.csv",0.486042,8.33E-4,2.419421
0.215174,0.67625,"acc009.62_a0c9b8029412548b6ae10f9bc6a5adc1bdf51f3739446103b430239400a3bba7.csv",0.463542,4.17E-4,2.386487
0.185625,0.682291,"acc045.88_78b37f90972b657c1cc6fdcaf772dbc400d8d9bdd283cd44c3b12c5c2b06f70e.csv",0.360625,4.17E-4,2.384773
0.144028,0.715417,"acc051.50_8f92e3d815b3c178f547625d6aad37d59d82a5f563ec111c7778bd9f8a85f107.csv",0.422917,0.003333,2.415144
0.090937,0.756875,"acc072.25_cc386536f9c75441765efbcb090c8dbb46ed8596d87df198804a4a682579e285.csv",0.189583,0.065208,2.42108
0.034583,0.63,"acc088.38_dca1b43b0cff584717fb24b41c1a2e2981598bac148aab37efd4691234c324d0.csv",0.075417,0.256875,2.487709
0.214132,0.681667,"acc061.88_e1d0727e1196e49a27166baf9a5142307b084e768f84fd7bed88cb3722c89315.csv",0.477292,0.00125,2.411237
0.073229,0.713334,"acc078.50_65e3a08d424d33acf0446072e36e7925e66f2515451eac28be882a67f65d48f0.csv",0.153542,0.117916,2.435411
0.034826,0.6325,"acc092.50_1bcd9018052b9ee6a4593774a6bedcb77faea4af5574c53cf54205e1f1103bc1.csv",0.094583,0.169999,2.448336
0.100278,0.746874,"acc073.50_60423e1b0c28ce4e356898055d1c9c34bf2731c869dbbe488eb0bedd02f026d9.csv",0.201458,0.034167,2.420765
0.044063,0.745209,"acc087.00_8246e669bb83d12fd860b85f50a473ded133f0901b5746ef4c8af43dc5b148d2.csv",0.111042,0.097917,2.445515
0.03066,0.662916,"acc092.88_342e786f4cedbd52a647e507bbf02a8b05cffeb25b86ed99078e7ab5c5ebab6e.csv",0.06625,0.236666,2.308539
0.18125,0.68,"acc046.62_d8f80d16f8ac24aa9b327380bfd786e23d2790e5b190f100b4e00a375048ee37.csv",0.35125,0.00125,2.373941
0.126424,0.68875,"acc065.38_1d20bb348550f7ce5f20898daa8530208fdb4f3677f52b6d51d14ae84b2bfd9f.csv",0.267917,0.036875,2.403847
0.205174,0.68625,"acc009.88_ae45beb335f2c8e5400f86aed34b1d79bfd2c60b9875e18143a1a1d9ebc02f93.csv",0.470625,0.005417,2.412652
0.033368,0.724167,"acc095.50_7f675595a847c047bcb7223df12b9c85338cdd41749e9acfdf84de089e648a38.csv",0.082292,0.166666,2.451237
0.163299,0.653958,"acc041.88_98c3087d0024d1b83626468ac0defc54fe69cec6c424d451ece1460b0f0f0aae.csv",0.307709,0.003958,2.389838
0.178021,0.676459,"acc047.12_0894e71ae329bf31422049a2739564f8e2fc99aa8fc9e2124f930c14bbe2914c.csv",0.343125,4.17E-4,2.36972
0.033021,0.73125,"acc094.00_1f12bd51b712942a18e420f1237ce34928cf858c793908d5a8021b363797fd06.csv",0.077292,0.169166,2.454635
0.035833,0.688125,"acc088.50_5c1009d9a9fbf93a47aef404cb2666758c6491f473ee15d3552e1386446580f7.csv",0.082917,0.192709,2.473282
0.196458,0.703333,"acc057.12_57a91495a93c744ff536a0505cfc4dc8a6f1a44aaf342b743ffd7b1b54524777.csv",0.529166,0.001042,2.370702
0.117952,0.70625,"acc043.25_d4e9cc3ae2f68894ac3012081d1f57d4e8a6e50e478fa3ea9c1d24ab2a7531f6.csv",0.149583,0.004792,2.391559
0.124167,0.712084,"acc014.62_954c6e6f7f78ea5183ec7e7bde1ad99de5d4cb32b3debefa5df2e8861550842c.csv",0.228958,0.0,2.404374
0.217674,0.66375,"acc046.00_1596d395233f1a8bf3d26baf56f2489c907e28a585f0696aaf4f52a5c5f117f4.csv",0.534166,0.001458,2.422803
0.136702,0.704793,"acc066.25_9f7f24655706a744ee9a7d27c7d8cbb41a59027f98313d5d98e905137dad907a.csv",0.279792,0.044583,2.407179
0.107153,0.733125,"acc069.12_93df9721e7621a56567f8e5e66da4ba321c77f84db468af64b7eb36f6d128517.csv",0.208542,0.075208,2.354704
0.197292,0.720209,"acc023.62_c5224d94b679f0e690f50b477d7488ab7f8f6d2b6723a6d34af8c76bc8c79989.csv",0.395208,0.0,2.380034
0.070035,0.775,"acc060.00_c16678bf0551dc1cf5bbf319d1490c6a58e7eb3dd182bba65d0a19a32bd69b2f.csv",0.140833,0.035833,2.42531
0.211563,0.669583,"acc029.88_e33dad909bb6299d15d42b6ec1caff85bff912895809c1d00a613c43a5d4d72a.csv",0.454375,0.003333,2.395608
0.038056,0.712501,"acc088.88_d89cd1dbce0e7214af504f8152c2e06e11b2745942f1977daa151032a4b39880.csv",0.073333,0.174166,2.433061
0.03441,0.766668,"acc094.00_4c67db0d3f8aee1dac4a713773630c636d95877049c36077cd6395cd27c2d349.csv",0.07,0.13125,2.414106
0.197049,0.680626,"acc037.75_3fa5bf08de1ba748dfedfcf2ee17d4083e17f5890e080007209b177fbd7dd0d7.csv",0.547291,0.001042,2.414679
0.21934,0.6775,"acc009.62_68e27989fb33f7b3b834a063ecfe55eceb9c9ce47c27b4e5a736a4d9e00bca10.csv",0.464375,0.001042,2.40457
0.082361,0.788332,"acc073.00_159df53fb7d184b3a20faf09f9c095722fd075bee79873e494e226a1bc4035c3.csv",0.185208,0.056667,2.430255
0.157952,0.62125,"acc041.75_bda660fcd8303b59d8c2e23563f4d8bfe40aded7333b2af3c67bfa3736c3520e.csv",0.323333,0.003125,2.404939
0.041632,0.722084,"acc089.12_5a7609b595830c31c41b649e4b404d7364c3d3bc8277be6190fc2c186dee62fc.csv",0.092083,0.159374,2.43619
0.146111,0.637291,"acc063.00_9d2f1a84f4e579c84d81f7e9ae0178ddb8e39571b172af74f080a0f5611dd314.csv",0.265208,0.002292,2.416505
0.194722,0.697917,"acc053.12_2c5e89855cb56fee37e2fdb2e26356458dc0a307623657f4b6488c5d52a81a32.csv",0.398542,0.003125,2.407321
0.056007,0.71375,"acc088.00_af73599f0dcbd7f4af09a15af329661f81c5e4ce994597d32d09508a1549b9f9.csv",0.121875,0.138334,2.445727
0.095278,0.763333,"acc069.38_0fdbe8f4cdf8b32c7382699ae99b4ebff23d1639543be8a56249440836904dee.csv",0.18375,0.035833,2.413826
0.088993,0.807292,"acc054.37_2ceaadcdb19a212e4af901b45303e225496ec6579d8ea940a0200c29fe9336fc.csv",0.178333,0.032917,2.386748
0.141806,0.692708,"acc051.88_1e6f10aee7d5814c098cbcd7ef50baf3dcd2b1bfa4716a7c99f050d125456122.csv",0.228542,0.007083,2.410978
0.202118,0.649166,"acc021.75_6f77e2760df2204004e472c243be9af1c5c933fa2e68e6be7d4ff9281ffaae2a.csv",0.376042,0.003125,2.367172
0.197604,0.691041,"acc025.75_11f127678399dcf6ebdc1b297e04b66c539dc89be4315853d17f6bc90640aa14.csv",0.402083,0.00125,2.395969
0.190937,0.70875,"acc049.50_5e4060ba83a1e7ff3151bbbc33754c90e507b7636abc4a7f36e0b6afb66c5dfa.csv",0.451458,0.003125,2.412227
0.034965,0.629375,"acc094.50_cb5271734cb16d96abf49450e2a9f200050c00c18bfcc818384246d143123a6c.csv",0.0875,0.169999,2.43067
0.034722,0.535833,"acc094.38_6f1ae2c93e6e48d8ef235e273318c2ace8ec76c3528a424ff7fd179bc5404385.csv",0.0875,0.337499,2.495201
0.190833,0.691042,"acc024.75_9107a27b5a006317a80e5d74306b802fffe5b64573c35a26e1b9b200c2fa9312.csv",0.3825,0.001667,2.408274
0.126042,0.700834,"acc041.38_788be3360abd17e65168c5672886fe01f4a1c316a92bf28e55a80cde1416712e.csv",0.15125,0.005,2.401716
0.033785,0.714167,"acc089.25_05d76c460acaf2912097568c6c6eac06237cbf4d575ff5e3ac5900e0879ab061.csv",0.088333,0.170624,2.456457
0.168056,0.705833,"acc011.50_628eea3d7ac33413c446d4bfef159239910a16efbc58942cc1961502ea91b2d9.csv",0.317709,0.006042,2.412959
0.185799,0.500416,"acc033.88_5970df5bb1b5f131cdddd1717e22bdf3c3fd68d90e843db6bba764c8c179a4b9.csv",0.41875,0.001667,2.069531
0.168993,0.700625,"acc035.38_cc47406faaf47946c8b6a92471ef2786602f8fa563da07c63637e649b76322dc.csv",0.280209,0.00375,2.402589
0.200416,0.590625,"acc009.38_763b9785c7b16127c9feb597a0da96a6c53b9623d5e0c01fd435f762b0a1a4ae.csv",0.473125,0.001875,2.256118
0.109687,0.769168,"acc067.88_9528cc436650018b66736d467ba3fcda00eb3e2f3b52d7059db1261deae96e4d.csv",0.251042,0.035417,2.407385
0.163889,0.703542,"acc017.25_5d606acc894a0143b2bf913a70b29c66f0e1830058dc45e5a01d75f8fe43b4e2.csv",0.344792,0.004167,2.400043
0.030556,0.677918,"acc089.88_ca92bbb49d22917d667f2d2197ea2b32d31484dd935fa3a16744f37eaafdfed5.csv",0.083958,0.213333,2.44328
0.130729,0.758334,"acc039.25_222f8f1964a4c9c0e04568f2616f0a10104a44dd605bfb672ff43f856bc37b39.csv",0.33,0.00375,2.412747
0.078229,0.768958,"acc065.62_20916ab5d44bf84f11beab94ed62373507e46f83b54acd6891a724486fb7442d.csv",0.163958,0.066667,2.410855
0.196632,0.659583,"acc035.75_1691b8c4c150437b4523da25aa9fcf2072489b0d65f70afebd9b0f8b4affcde5.csv",0.474583,0.002708,2.376811
0.198507,0.6725,"acc019.75_cb8826a726075c05696a5f4f4324b63ef6b380d7476390d73e5dc54b5964466a.csv",0.482291,0.005417,2.392801
0.135,0.796875,"acc023.00_9abb6a3e7dd4f876e59ea1ed81c35abe17bd542bf33c30f930fdc07994530212.csv",0.235,4.17E-4,2.404618
0.182778,0.703333,"acc007.50_a237c431297e7efb412b9c6ed9e39162ba843a9c37138da9bfcfab46e928bdfb.csv",0.37125,0.002708,2.378941
0.158334,0.682499,"acc009.00_edb3ad4b1f78f4231f075220e1f6fb3fba46d48f8e6de7d4af6b1499270bc4f5.csv",0.251667,0.001042,2.372117
0.028889,0.559165,"acc089.00_886852ad096cd658c93ca533b13c5c3766e894ddc934030a44064dcd51c28e33.csv",0.05125,0.249999,2.510634
0.042639,0.727917,"acc094.38_6dfa2f1da375d8a4f2e667c6617a3474c8adc569e5f756d74f92fecbbaf8152f.csv",0.065208,0.169999,2.463179
0.180764,0.704583,"acc009.12_a4a3045ec1769a0403d7cc0e90b81ee0564c6157c2af55d78023cca6724a7121.csv",0.361042,0.001458,2.374225
0.227014,0.661666,"acc046.88_a3cbd931d826ca1ef26eb524c909e963e4b0ff4e98fc658c1e6ce671f3afdfce.csv",0.529166,0.00125,2.411551
0.036076,0.82,"acc089.62_8e1185630d198078b1b1847fc5e931ffa12c17d77f944edddee2b3fd48b27a6b.csv",0.092708,0.0675,2.392533
0.086076,0.762292,"acc064.38_0f56b2224767c06c34a2ce4f41abc4b0b78edc908acf1788ce52604a2b2af07d.csv",0.204375,0.075209,2.418171
0.078403,0.760209,"acc067.38_54c6863b36c630a84ad503c1e9fad87244d7364735741fb427fa4e81e9f19bdc.csv",0.160208,0.076459,2.423847
0.207083,0.659166,"acc037.62_21618bd5063a04c3991f621526af7d01f67b8d175f5e83345d188aebeb230f65.csv",0.582916,6.25E-4,2.423689
0.155209,0.696875,"acc059.25_6c6b481b41bd4a006030a0d9fcd25f94ab1399610093b44f5c0d5cdd0c394821.csv",0.32125,0.005417,2.388273
0.074236,0.755626,"acc079.62_26d38e9fb6d680e62899b69c8778c18b5517d870e972860489fb5dc906ad9a31.csv",0.155208,0.066667,2.429006
0.088542,0.720208,"acc073.38_dfd86c759c3157e0f4bee3c69e70720d8fa531f457a8648b39a4f43b359b2fa8.csv",0.23,0.086875,2.431764
0.036458,0.772083,"acc090.75_0b0591b3ce34138e1181076237cca89adbeec08f0043a4819defea4e304200ec.csv",0.071875,0.121666,2.447283
0.092639,0.813333,"acc071.00_b760c6ddc73460bd5300e27220d7c9081b3e9c163d754ef5579f43a229f1af99.csv",0.188125,0.00625,2.346056
0.032153,0.620416,"acc093.38_1c88cfd6e2f34a5b5d1313af6b7c788d4da4536021aeecff3b1bc8659172cee2.csv",0.081875,0.169999,2.444586
0.195243,0.687083,"acc026.00_3520133db624c12f9986e508266ba031efcc51dc5e8b4595e5233685ac924a5c.csv",0.38875,0.00125,2.40347
0.068264,0.674584,"acc075.62_82b24e2bffb99072e0528dc38f150055b1087eb65afb084ad803b09d9b0873cb.csv",0.163958,0.106875,2.438533
0.162396,0.582291,"acc041.38_642722f688af062d755b192bd0d1525d2c6e5362088623bd0797ffb4071ec8a9.csv",0.326667,0.003542,2.388634
0.188854,0.7,"acc028.25_2c8fbe657aa130476f85a2440aeca99ac4f9be5f4104b5d786337bdb50aa19fa.csv",0.380833,0.001667,2.392228
0.032604,0.696458,"acc089.50_7fcc06b7c1ee88d8325159f74caa47135a8fbb7db739c6907fafdc5908cf84c5.csv",0.09,0.178958,2.432904
0.036944,0.651666,"acc088.75_0774540ca1e127d669bcd4d5fbdf7e4ddcc759b60f780cde57383ec380f1d284.csv",0.095,0.231042,2.450516
0.207014,0.62125,"acc007.25_d79260fabb66d07dee230ca4f6a91a13eedf1e4c45beeacdcd2e88612d60c0e9.csv",0.483333,0.0,2.367785
0.198368,0.690208,"acc051.62_c899c75bf751859b1a6949fc7905a6397355197db2e41edb10d1b0dcf4f6afb5.csv",0.381667,0.00375,2.396332
0.164827,0.708125,"acc064.00_05da553a6208401925c713b34a27eee4b688d9582dfaa725c0b5018d9ee33e7d.csv",0.321459,0.007083,2.415883
0.132986,0.722084,"acc066.62_ebbd29219a914dca00314fcba5036e64a36f4e1b0f3d6b33afa8c481482972d6.csv",0.257917,0.004792,2.366906
0.212222,0.6225,"acc008.88_ec05d4de447b6a26c36cd2371a03101a5228421ae0042e6a58eb56429fdb4ccb.csv",0.470417,0.0,2.319751
0.084757,0.800834,"acc072.62_dc00f8fbd49d8c39feabf87495771424f3408d7fe35efb338f0db97fc6b383eb.csv",0.196875,0.046667,2.421709
0.207674,0.666667,"acc017.75_e2ab0a5983cf30af52040d8e459b4176e333c21adb2d59d208c2f13700e638cd.csv",0.49,0.004583,2.392533
0.029549,0.667501,"acc094.25_7e5a9d53f1bde667ab41007e897ecbce037b0f44723d3e9d3210e598eaaa4a92.csv",0.064167,0.235833,2.326866
0.175903,0.708334,"acc042.12_b773fd27baa29e7cbc3974e455f0c8f217b97fda7d3e6d5115c48a650470c72f.csv",0.387292,0.003333,2.410349
0.231667,0.656667,"acc009.25_89d6b4ff3904dafb0d053fd53431f42826a861ec966d3f865d66a3fb036dfc66.csv",0.52625,0.0,2.38556
0.183229,0.713958,"acc039.25_9cde6599abe428d78e057fd42d0950e23939b104a544e39307a478af6f22e2a2.csv",0.389375,0.002708,2.401756
0.189028,0.69875,"acc024.50_3656c6845f48be91fe7aefcf0f4f042b54e8a0a7250ef111d88bd05b9263fa97.csv",0.39125,0.001458,2.382589
0.110625,0.822708,"acc063.38_71fa38a1e85ba82c26bb04515030773084464556f97f18cd652dee9a28747f52.csv",0.276875,0.005208,2.405514
0.147049,0.697292,"acc050.88_95c284eb7d5456d2434e33f88d0b3cde7f5268d573bf4f9d8a9041fba48c74c7.csv",0.24,0.00625,2.397126
0.034931,0.679167,"acc089.38_a488f3d8333cdb24ef99a83de896851ddef808fb92dd0c5f46464b115fe9dfe6.csv",0.085625,0.221877,2.459365
0.210139,0.654166,"acc038.75_4c0161a8072187414f69cd054f316ee74c9b7a5949cfe1e222f5897eaa1e3a2a.csv",0.589583,6.25E-4,2.43156
0.097153,0.743958,"acc073.12_72d4db51dd42fea5c8aa80141ecd990584328e92a3bccf1af2403bb4675cde06.csv",0.192708,0.047917,2.389099
0.119583,0.745209,"acc074.75_04f4ab659a64285ca1347140e9779a02013c22264dab29d15351cd68888b8177.csv",0.255208,0.023958,2.406708
0.144827,0.713958,"acc050.25_f352dbc7b747c9ef00a1ed3f49312200247ede4842320b57fc9d5bbe1f0ea4e4.csv",0.431875,0.002917,2.416182
0.195,0.680209,"acc025.87_ac2331066dd0edfc80f905fd6ed38f2c6abcfcab2cd5637ed01aaea9a7003008.csv",0.38875,0.001875,2.413949
0.142952,0.697083,"acc053.12_7ed31ddecf4dbc71b67415774aa0ea7532b84530623cdfc5f69512b218403f2b.csv",0.228333,0.007083,2.413745
0.215625,0.66875,"acc008.38_836cd16a47c78565088c6e648d50a3413041341a019f48edc13413ca9188973a.csv",0.464166,0.002083,2.399829
0.152986,0.705834,"acc026.12_c109c9ffcf89d1bc7e283392be7d85c3014b669f6f76b7c68c2788a03ee91432.csv",0.288334,0.0,2.364153
0.145451,0.714375,"acc050.50_a9d658dcc4ca0b6978ca1b0e00456f95a2532b50ce78765258fe0e92a4b79f71.csv",0.426042,0.002708,2.413895
0.154757,0.711459,"acc026.25_8cebbc4945b43da0fdb385dbbc2f89fd9cf946ee3e9745cd9d0dfc29ff84786c.csv",0.295625,0.0,2.382282
0.191076,0.701042,"acc062.88_de954a855ad746069ade6d61628c6838f1136adabb799413b4d4478f588d5096.csv",0.515833,0.002292,2.397431
0.125625,0.711667,"acc017.38_2f9ed740e9ac0659da21526c69bb0975eadd974ea6fe1b5faa1105d0cf54161c.csv",0.24,0.0,2.389626
0.206944,0.49,"acc015.88_56ac160a2b8ef39f59cb0ece71cfa34354eb3221b81510b6e4afbaa5f7ce0a3f.csv",0.539583,0.002292,2.107876
0.183819,0.714167,"acc041.00_f81ee626534c4302dfcee160374de29406a5983beeb9bca66c746f4652c95ce8.csv",0.380208,0.003958,2.410145
0.046701,0.730208,"acc079.00_26647e4e26090a32df62bff296a6d3ed45b215a3450feb9ba3941c828b9cda0a.csv",0.109792,0.107291,2.411497
0.218646,0.684583,"acc009.88_3bde50ab70a59d77a79dfb9e5ef7acaa8e68243596a3f5944c950d5ed68ee9f8.csv",0.473333,0.00125,2.40207
0.160452,0.703542,"acc009.50_31e4fdaeb311dae42725f9daa599dff306964c02513cd0f9ac48d738fa38db93.csv",0.306042,0.002917,2.390443
0.136979,0.726043,"acc046.12_f596683c5e4b6ee959e4105285f5da3e9d14a73560d48e298c15e51d64f06cd2.csv",0.2575,0.024167,2.403218
0.032431,0.757292,"acc092.50_5d735dcc8c0ba0d7c6567f2ce55de655d3d4c65bd5fb1b960ef6ec3f8c61ace0.csv",0.069583,0.141666,2.438376
0.186701,0.720417,"acc026.12_4e0c5a55902451f10ab0409c34e9c77f57ea48bef437d209e9798a665127c6ec.csv",0.382708,0.0,2.380662
0.029375,0.7325,"acc094.00_9566164fa68e798d7d7257abf7ff79b384bdea16ecaba7cb34af4c931b75cbcc.csv",0.070833,0.167916,2.448958
0.083923,0.786458,"acc069.00_002a1a92a225bf5313528ebb49b21e7e2dd09662725a0ae388ff3630cf7ace42.csv",0.185208,0.044375,2.425616
0.030694,0.666667,"acc089.00_ae89e490fc6865c7ad6dff75fe4b2d4fb37e41ee7f2d9fe0532750633fd2c4f1.csv",0.07875,0.22375,2.451095
0.191146,0.699167,"acc021.25_2b682cb736d9ef6a645043035500dca609076071ac5d2441097a8fdc172b5f16.csv",0.390625,0.001875,2.385765
0.164688,0.705625,"acc015.00_85a974ab2bc4441b6245102ac3933bb149a48bcdf7b33aaf9fc8dde3f7843c7e.csv",0.336042,0.002292,2.401182
0.140139,0.698542,"acc052.62_2c1781c143f91977588c9d1692f1e35f749739d328ac6beb96de793c3b4635d7.csv",0.231667,0.007917,2.395198
0.128785,0.722292,"acc014.88_e3068d5ace5c2a67b2b3fc9b9e443e9af058e7f6d2f9d5773ec4de07be0fa026.csv",0.242083,0.0,2.401819
0.210278,0.640833,"acc036.12_9dba0f727344853f5bafa342126bb8447391cc903cb8ff7ca53a154f92d3d5d8.csv",0.48875,0.005625,2.37769
0.08684,0.69125,"acc076.12_4588b9beacd2c4e8464139c6489ad24a5b91443ce21ec908dd2309263457086b.csv",0.177917,0.119375,2.438902
0.219375,0.685209,"acc008.88_831fc76f3bbd464741cdf4f0a83b554200626157241915945db4edba96e96152.csv",0.493958,0.0,2.384988
0.101285,0.758333,"acc073.62_23f48c28bd21c230954c052c1f542e5406ac725000c7c2cfe7dc19e064cad0c4.csv",0.198125,0.04375,2.410507
0.188438,0.709375,"acc049.12_64584b51d4aba1c0bea2ff035d54a7480aad0fbd574eebdad962cc75123ecfa4.csv",0.446458,0.002292,2.4102
0.19882,0.71875,"acc032.88_0911ae65ef916461dece81f652f87a91db3dc177aae979301ab99ae071df76b2.csv",0.459375,0.0,2.391072
0.142257,0.756042,"acc063.50_a892868e1043fde73bcb05c073bcb54a59264e735a4b993fc2f05e341ab373c6.csv",0.281042,0.002708,2.396856
0.117986,0.739167,"acc025.12_ee3a9e61a895188d2981d50cc336934b36dc682f4ad13862349882c61708a079.csv",0.329167,0.00125,2.414256
0.164028,0.70875,"acc061.25_7a7c372f95a285bf11e4b27794b28fb2a8c7a8b71b3e3fa46d263fc7414299cd.csv",0.318959,0.00625,2.410718
0.062812,0.732918,"acc076.50_b4e5cd57758d750d82426f665a6b4e34468bd0ee8f698ca66a95022afea4d327.csv",0.134375,0.118541,2.439476
0.092049,0.78625,"acc074.12_0be76ff066fc20320ce466a05daeb42f72e5c0de0ff8f3a55e10e9ae72ede5f9.csv",0.228542,0.034375,2.422125
0.208576,0.698125,"acc048.00_bb280dacb8b79a0afc31a76410c1ac89a766897a73f6389881ed2d0042a04e59.csv",0.447916,0.003333,2.38461
0.208854,0.657292,"acc009.62_155a3dab33c89980c6384ca4957956eb6ec5656b73dbdd8b7af6be7891585cd0.csv",0.544375,0.0,2.39192
0.042917,0.675209,"acc083.50_285265f39f5e71e9884881e53b3a6b04cd9e4cd6cb4adfc3969598a4aecebea0.csv",0.083958,0.137499,2.453439
0.189791,0.707916,"acc056.38_99eb54334de01fc218004bb09f6d44c267adc0c4c365d67dfcb9881983486773.csv",0.519792,0.001667,2.38909
0.171945,0.696875,"acc036.00_647017029de4c96552ccf10b4b5bb294d91546ff2d6104b7de4da3e3efadfd8a.csv",0.282084,0.003958,2.399413
0.181285,0.715833,"acc040.50_7fe8fe339fa04cee7ec9ffc817b77056cf43c6fb31c7eea66b7925ed46d14332.csv",0.372083,0.003542,2.402895
0.196146,0.704167,"acc051.12_182aacef9a543f85c68724c01c2dc825188bfbdf68b9c8516ff1984d5f834e29.csv",0.443125,0.0025,2.39608
0.098924,0.749166,"acc070.38_3f8d72b22b83b8e9cbafc56d7a73c78347e3e2e51e5e332b7645d6ef11f4a655.csv",0.2175,0.064375,2.41145
0.198542,0.701875,"acc053.37_4e4a1c092498c84fd93da16dcaee1fb2e42c190f7776b370c778a990c13eeb09.csv",0.448125,0.003333,2.384302
0.168577,0.65625,"acc019.62_b3c5bd759088160fa61c1f1bcec5d661678e9102f7e3b8cb786c14488be3d601.csv",0.450625,0.003333,2.393996
0.035139,0.537082,"acc093.12_78bf14d12150bf7630dd09c32da13c57ebb8573b0690796a24653a4313c6bdbf.csv",0.084583,0.337915,2.488376
0.197222,0.682917,"acc042.12_ac5846f0202efae1c5796ed04f3905e164cb43ff31bfe1d5de4713bfb28ea942.csv",0.540625,0.001042,2.402959
0.217292,0.666041,"acc036.38_8ec2aac3270f8c876e03ee0b0055bbee28ceb2080eb1c795db837e6cb6f46a5c.csv",0.465833,0.005208,2.39946
0.039167,0.61375,"acc094.50_6cbcc5ba60d0305fcde61ddb82aac24598cae184a737e9ba6401bc61f05de50a.csv",0.091458,0.169999,2.431347
0.137917,0.683959,"acc061.38_2480a7eb590138a292a5dbe895623e053b79ee5b4e829401ae5310363d54c9d3.csv",0.304792,0.015,2.411143
0.032049,0.595832,"acc089.50_74af608d17d1623bfcd170dd0f2e2b0bb2e99e1e6840e00479f126507ddd786d.csv",0.062917,0.294999,2.483494
0.067674,0.768333,"acc084.88_e07101e17cb17173965751e407319e8c3064b8f0c289fb7779d774b05c8a2f8f.csv",0.13625,0.068542,2.420151
0.234583,0.652708,"acc044.38_5e188a3cdcad2f7b38cb681f05bf518cbf06d4d55b4519c5ada8d69c42360e83.csv",0.556666,0.001875,2.420922
0.150729,0.705625,"acc061.38_ffa70302014219c7c56d865058a288f07f05e267224e37f7b6815794d2c0bbf6.csv",0.3325,0.005833,2.401071
0.147431,0.712292,"acc009.88_ba1977635b0394cdead759897b118752d9e5928ee300906f5f11533e5a5ba488.csv",0.268959,0.003333,2.407802
0.181389,0.714167,"acc056.75_d41a4aeed095b525cca8e3bb634ac15579ba34a08adec1adbd2c84fbeaf894de.csv",0.438542,0.003333,2.399162
0.181111,0.707084,"acc039.75_fcae1b65d589a5f2bbd009efe8882c00b0d773ed494b67c5bf0188ea27a2e0cd.csv",0.36625,0.00375,2.41108
0.063681,0.763542,"acc079.00_5b64aaebf7feb2856f3323769076b756f2adf0cf55a4cf7dcb5bb8dead3209ac.csv",0.140625,0.06625,2.418431
0.088299,0.8525,"acc060.75_7c6bef8cf51fc3742a3f92db3409cd21683d7a0a7ad147658691494b4f42eba0.csv",0.203333,0.001875,2.397283
